packet_size,transmission_time,protocol_type,bandwidth_usage,latency,jitter,packet_loss_rate,device_id,device_type,energy_usage,allocated_bandwidth
662,86.4091423257052,UDP,96.74585805473932,474.17472369021425,24.87097585944622,2.0810151618326556,848,sensor,5.518285002231666,27.522302221253
1367,54.85697895776884,HTTP,40.842733834657615,561.6897137993408,38.60576816419125,3.3314267642909607,582,sensor,2.2969898105809725,98.8770085500115
931,94.16926575692509,UDP,41.08231597408782,15.201649860930571,55.07633270185175,0.6541517483492104,764,sensor,1.227448661694018,79.08851098219434
1254,21.79556005907343,HTTP,6.9665259654066,218.63945931182474,98.10234355886183,1.877813423421062,709,camera,8.950847601974981,33.10030081236349
746,88.59966154372425,UDP,39.352257804539676,913.0763860408665,55.247904618484434,2.7482472657375903,180,actuator,8.485182198512733,91.14379812211429
120,31.626284685571786,TCP,78.3470318852141,282.26275949277925,75.46790709481589,2.40028715468305,135,camera,4.831177944724304,29.562227529556935
940,4.021039791421536,UDP,62.3023059018991,420.1552813371544,33.098514480871934,1.6501667492006944,857,camera,0.4442752017471364,29.13920618445426
266,78.92166800798383,HTTP,60.506453497497425,251.21609384010324,34.49474573858031,4.153921865051812,956,actuator,5.175735392862544,7.711446734546545
1397,93.07173420800328,UDP,46.9640497635567,845.3942589055536,58.8004170624842,1.053219650496,754,camera,9.984461410800467,15.664239325995764
487,22.46146618364965,UDP,77.01798103870166,994.3131495528012,79.7931641697633,1.2799342670103315,649,sensor,0.2024426063214902,3.698887666188207
700,53.87447315137282,UDP,5.641967961397413,124.06002030347932,14.9167564546273,4.7116514601164425,357,sensor,1.4196068372513406,94.23334535827466
415,75.18532292938441,UDP,54.40046238862737,667.2560813200927,66.4036123019377,0.21944116332026364,709,camera,6.27853987837712,96.63991112853054
113,33.830735213349236,UDP,72.10484037211104,968.5138935638535,78.53511735391562,1.2912947996623343,55,camera,3.832711665658783,50.84241705947304
341,15.544916977473784,TCP,21.99747955648731,511.247320243565,65.59201272471007,1.7792732036272685,41,actuator,0.8011018343904431,89.42106990818087
876,39.832363575013936,UDP,90.00185467218357,895.0623081123598,15.908573522009595,1.5359715938711878,351,actuator,9.04328669326072,25.07919458554868
1469,46.20043673459464,HTTP,72.4717459318768,219.4214749671947,41.685430479347474,4.928259427245357,259,actuator,9.761565083566405,54.90328021130155
664,74.47987198101247,HTTP,37.59895573602004,886.3012730397669,14.063427861188638,1.695010591569005,56,camera,1.5357773721111774,9.122919593369538
997,20.669702408931013,UDP,33.10175489607623,442.88587239339137,53.937600926641885,0.7721385796749808,41,actuator,2.937742042858319,70.02588095407592
1463,81.69610720444828,HTTP,59.288099399860265,796.7441714972491,88.61139705536016,3.950765428277392,453,camera,6.619947435969296,22.077216705833337
191,50.71573186358538,UDP,1.1614582475857045,850.6671714110745,21.18813636205964,4.411199738157498,593,actuator,3.5176311138893386,79.3722060336553
1490,90.48516110479389,HTTP,38.255209510292616,393.4463282553276,42.75157778217164,0.5099730985315121,701,camera,5.665116092342009,11.236930735257788
1055,57.01280728915316,HTTP,25.191184595068997,547.3097599551041,84.60415784877698,3.497104380108306,281,actuator,4.356669431471934,87.9780717009834
608,45.23860358637527,UDP,52.18827370914895,123.726454543826,0.7103777541263345,3.38720251367889,156,camera,7.667140108118441,67.70872647409604
875,29.392570970653715,HTTP,73.68143214585366,958.9687484165955,10.982559680231008,2.7696667951652683,237,sensor,2.043847135246739,21.132096142681014
134,11.517997911468287,TCP,0.380316092098972,449.2134974589883,74.81631516963859,1.6160388924739277,483,sensor,0.9534951925413477,83.07089672246731
305,37.79862723302257,HTTP,95.70975186802133,982.9575278946301,78.25443398409539,0.0337494315862219,477,actuator,1.2586218862382175,93.08013928953646
1204,41.948702200383345,TCP,84.71560911995138,707.244622269713,58.136534206942905,1.6754345248224312,587,actuator,4.28665993027124,12.175434939021464
1125,57.26040687926946,HTTP,61.65330063960597,617.4338057053515,55.16799612907528,3.0549535671832646,904,sensor,1.590943125878692,3.503761566497059
1121,86.1252650283993,HTTP,22.86081550782551,344.0661827842088,71.00472254531887,3.347709346422148,607,sensor,1.8772413027889587,30.556171984782523
665,46.91768456545581,UDP,9.607695724648897,607.1177666337078,72.93691360534265,0.5797974782111237,339,sensor,1.3371667146772346,78.73115421431852
1229,32.11416794660198,HTTP,50.919965471737925,880.4209258562807,55.77904840562806,1.5111671987005089,168,sensor,9.854079180073631,77.4850853981515
802,87.45260259821808,TCP,44.732116670975664,252.51536340877067,22.108482530948326,2.3274567472878864,523,actuator,8.457707121977041,74.66170991883408
501,73.65788576971971,HTTP,85.4733803848319,523.524576835431,16.196373332232717,3.1933105782511557,760,sensor,7.33828768496492,38.683091891444874
829,31.39593639743816,TCP,41.99621098803075,270.1547679273688,76.63807460220595,3.8387121176795187,783,camera,6.031656103598302,3.4258938337148748
261,17.52762416320096,HTTP,20.73609009401905,793.5043547500858,6.612365237933071,1.794769356567154,109,sensor,4.648010335220816,36.464522641591685
301,29.811713120712405,HTTP,63.168936003310364,259.61994379899295,20.59567991983546,4.065296014053695,72,sensor,2.476655649063929,75.57843556067802
1095,13.240124008621416,UDP,70.63254323330536,222.56415226738986,78.42814054188571,1.5312562165815828,369,sensor,8.959551679235707,14.658257892081604
369,90.43821741714308,UDP,65.98721480544083,440.0090281009423,81.95864722141721,3.918021835049683,646,camera,7.030896468097135,74.30526370174555
915,61.56096024368585,HTTP,22.5132549895546,180.0505239953489,29.964194490946426,2.07417599125829,819,camera,1.1613696317841826,74.91090378133873
1394,86.48774204535854,TCP,54.75736737780008,782.519891346422,19.624472341081113,1.8332482432331831,844,camera,8.634938088485614,8.45498420819038
555,82.21572632914986,UDP,21.043940989752908,282.849233485217,75.6841157898768,1.447399360163768,49,camera,0.640792802766645,5.995223511894255
1375,16.17032254889247,UDP,14.649968607623727,133.06320493210316,59.925445375560415,4.914215378867372,280,camera,0.7516133418407761,35.64052110121199
1116,44.857125253406004,HTTP,60.63031727205586,676.2473405323736,0.6363899793611294,1.7394919351419795,874,actuator,1.672428507598297,92.75598127428967
395,97.23427599069268,UDP,78.22503715566735,729.7992567684607,74.4032428722946,4.5085080251536205,384,camera,5.324347329277685,43.85209898460625
819,24.14563592578168,HTTP,93.34140686295814,934.1339559285822,44.72767339674011,0.7071194916844264,397,sensor,9.750754988299649,27.32076701197639
437,5.9736510807405985,HTTP,72.96324396691566,228.70903500905686,32.70349824687756,1.8219015104143754,115,camera,6.07452335071928,94.45714127021061
978,35.25500462021357,TCP,6.306073474650718,175.84266559956941,23.64261729600741,2.102397466367253,802,camera,9.765492400242199,54.28565814398289
1176,51.5836348676897,HTTP,32.127756807165675,873.4562092349959,25.393213387825664,4.904551325654261,997,sensor,4.8939568935009055,69.53572822277808
891,6.531867277350821,TCP,21.974252684962188,50.399563204942645,53.70725639480123,1.948590739351555,990,camera,2.861880475203386,95.77728272469763
316,43.24070362386857,TCP,27.455390096052593,243.13959678717697,68.24317486707554,4.174525505018085,826,sensor,6.763868341176015,54.46389305879571
863,26.087853966858216,UDP,88.27251646284768,432.06022478593445,67.11114939141031,0.7850484004458858,628,camera,8.793774516435366,78.43720388814215
287,21.999677639152452,HTTP,2.426091958693543,496.5426908798214,82.21069037305195,1.7854581696452787,840,camera,6.024539107828513,95.23008693200302
479,27.126806164088805,HTTP,60.29607571952869,604.850730863339,5.406821168437759,2.629271985943938,31,actuator,5.045473459417042,92.72991684972737
592,11.434475939566113,HTTP,7.591395877843356,983.2327329396117,87.93701702318974,1.8380922693195956,454,camera,1.9771187110352062,32.109067560154614
1164,8.588137658777285,UDP,60.755289964136786,324.94130475663496,19.398709509944812,4.961915704527832,631,camera,9.855033604312563,49.83354770053016
1280,59.988702624381176,UDP,31.781179558749848,836.4053479273493,75.46698014973353,3.746417499138486,491,sensor,5.6658848070231596,2.964868101642976
114,94.8352413336357,HTTP,7.6060855462056844,816.6408445668742,10.548603574648874,2.394926196494743,752,actuator,7.551747107028486,91.9508134599066
164,80.66926677939625,TCP,34.65491418888426,694.3303414633967,61.77506380917311,2.2253769151247287,610,sensor,3.9519516759527127,7.68865286741106
620,83.55596662766239,TCP,66.6793531187392,552.5242169299522,92.52833353699818,4.86012718697568,227,sensor,2.2289189484260548,19.170282017086635
1467,73.7730785338245,HTTP,30.601061015131496,106.31950161145885,75.8710240347162,4.349717408224201,400,actuator,3.3866139863714113,77.60292703995498
1252,95.64229768684898,HTTP,57.4584310285062,862.6480914494521,42.59957085384782,0.05218775751922533,483,actuator,3.348479524435529,49.870481900094994
747,95.10449749233639,HTTP,39.46995158031346,663.9121880553556,84.82696095156697,2.9435907700105886,215,actuator,2.1961469310242876,14.110294800470312
1186,78.05200805250036,UDP,33.99440876830614,299.5556882964553,36.85557094793117,1.9776758764887403,907,actuator,8.711233748886244,18.341719736414277
1262,71.87867959940102,HTTP,40.85374794479323,988.0767374676335,93.76280042967038,3.9287725116851484,361,sensor,5.392742194870237,77.31478944230498
692,31.222672137073566,UDP,86.9813347159078,870.0784938612137,23.299312376552773,2.1214832972501343,995,camera,8.912087191361934,66.0826949805781
491,10.025472862690942,UDP,24.75379302150903,8.840862178639679,42.19273283507072,2.294154508957178,670,sensor,9.323395255098646,7.108821754260684
518,10.193929426866141,TCP,99.36050086196737,72.94006051885371,7.626696200880046,0.9515971740493445,852,camera,4.950996421488426,2.563953086220599
388,73.8898465250548,UDP,90.51677618461102,95.64402805403417,95.20452930741429,1.4020137868937066,557,camera,4.289332768617251,25.357303550614215
478,3.8090122173914445,TCP,16.560056444896187,549.091192652321,80.70109555884189,4.884647704289262,679,sensor,0.23811868175559237,49.881089807849456
330,81.82451564787969,UDP,51.873584316572085,471.8601516235381,97.47209249111975,0.1613097441855732,229,sensor,0.5970879973823745,3.7410516159632663
1117,37.28116847225691,HTTP,89.99901883531423,486.6597515998629,96.88969998926767,3.3862678533023995,378,camera,7.30549536913864,85.31743163638647
140,20.015973362713023,HTTP,25.415849484546573,776.0913250179902,34.66541868620098,0.998538606341024,824,sensor,9.526377618439044,32.09539334928718
1151,41.351261964034435,TCP,18.564280988167468,587.2345253055379,36.80903063299872,0.6885956865212672,620,camera,4.548723521423541,23.983334590313188
234,70.62395051850667,HTTP,47.385126761215545,534.7818306137253,0.9086814844323721,4.946012511478175,874,sensor,2.5897939543027877,35.41013675683452
300,28.235950778772185,UDP,24.627226876029827,336.4509785240621,41.33736275624811,3.7802453527996427,727,actuator,3.7968526769877373,94.19993437200583
879,18.18821915342114,UDP,75.41014576133229,780.6463094680696,67.57390565055556,1.6179227367563058,821,actuator,7.784765099798271,42.90567089626269
1029,74.0505434330628,TCP,52.80554712065809,484.05776286550065,11.543749173804695,2.802139893094455,950,camera,7.922327111482283,22.853760219814596
1156,88.18744916960132,TCP,31.306766710558044,404.9999549810251,31.426557357179618,4.235672958322304,991,sensor,2.707448454787021,41.531114738249
1171,58.96893523924404,UDP,49.22052376004501,14.395076027661961,30.90927812100229,0.7041540938797619,353,actuator,8.691748224273159,6.465807332681316
602,52.861702542988,UDP,58.47518370901236,762.3521029248861,34.963705906453015,0.8416888486714669,121,actuator,5.087231368359261,25.246243411156172
506,75.73266961708926,HTTP,78.12899221838937,595.7970087483585,26.85660609712294,1.0016225490945696,462,sensor,6.700341198927454,97.71728432386314
904,73.53200653082027,UDP,57.321456826535645,993.0134313959605,59.16564060708769,4.300208997359179,651,camera,3.3991362383982064,30.560187132550798
198,1.6215618520991284,HTTP,60.6539224150065,65.24844573645471,23.374284663820767,2.026655438931063,715,actuator,8.594931368950082,45.57739472469336
783,28.902605366978758,TCP,8.332359561060036,884.3456555675206,44.080842679713726,1.1337471325534816,223,camera,6.578462420934292,6.113834897538519
825,93.26928613638376,HTTP,18.75414938001046,304.61947082529355,54.78432901028447,2.426245784567793,345,actuator,9.465767771588604,83.0730095347456
1060,96.06001453665459,TCP,30.924992005123574,6.595714985201676,10.471346674712368,3.9937356160347774,346,camera,0.6924865486885078,5.614250191509795
712,51.51842854281607,HTTP,58.31089349386677,382.2350076716588,5.822645255747516,4.320170243404309,959,sensor,5.528708035684354,8.852256213553545
742,56.44891150324675,TCP,30.009689399363467,905.7175710548886,52.08903759987139,2.364549716259102,643,sensor,7.336504826025528,36.87052936818699
1128,1.064995624469706,UDP,14.810471691502133,951.9641870168533,66.48492648034984,2.693633798930067,821,camera,5.394134827383067,51.50965448265603
1341,67.56166156996304,TCP,12.838709548650144,218.54059756786378,38.2330489641405,3.478787095124756,211,camera,2.7652519657303043,72.87580538008235
602,22.03114890419658,HTTP,56.09890453043669,959.5912642483397,44.8679416897266,1.928526296192794,45,camera,4.862779147801416,86.41328879338984
866,13.663276805507019,HTTP,23.61508015627572,901.1074644481105,53.754575980302576,1.54957213690179,420,actuator,2.970697097179286,30.073647873608028
497,31.16372886381578,HTTP,25.65893538010808,305.1502932232666,29.96693253197449,0.6594867799733467,857,actuator,7.01821345971333,50.13986070736791
970,66.82432671620131,TCP,51.61942171727284,416.9414256418816,6.634230336562252,2.1212903627618687,476,actuator,5.037806516974796,30.11869375692988
894,44.19700374679021,TCP,2.4979740395528105,296.49045913750854,55.13809747648778,0.2375597280828856,988,actuator,3.051849347520891,17.5495232206669
492,35.55677043101677,UDP,0.5962156858689733,82.16963737036042,45.847993310270674,4.904082322586728,546,camera,8.76424756428608,33.72391849491863
306,72.95396288824656,HTTP,32.48645638585424,753.9868326151137,48.99839934177509,1.8432631401285482,336,sensor,9.8593164316734,80.0298607049448
1138,81.55828889233928,UDP,98.98900610589037,39.01472181889883,69.04006640816343,3.902546960749362,290,sensor,0.7277858409103393,77.94913836270023
991,87.05104433848071,TCP,36.3286532588158,417.2413432626407,95.52570583448119,0.8343738870576911,844,camera,6.304511581541004,91.34559633569893
963,45.03052878902048,TCP,59.94899000981701,115.6796375861579,89.60596777948288,2.847679200761466,588,actuator,8.580426175412057,23.670838588282205
842,72.0649642634848,UDP,13.20619748436557,653.835590598015,80.08354987721827,3.851169284293589,990,sensor,6.622306654378941,30.48941582412808
1364,88.63612690248019,UDP,95.72361543045574,39.1005796364047,14.786868246837148,3.3580276089811067,676,sensor,5.828795497165449,41.57001827333154
663,90.9817335029652,HTTP,41.67551899872821,327.0447292078499,69.08577889240807,4.249346376535531,240,sensor,0.8114121475636805,39.807312559697124
1120,49.720017148785494,TCP,52.78025067410065,711.8038949695128,83.65189035454752,3.6050797241001202,381,sensor,6.514308384860484,68.50926060822727
195,36.17732971056121,UDP,94.81314045457226,751.7306693490797,92.5061456624232,2.572108789645855,454,sensor,9.9486861820826,95.9063503467696
584,90.11842105455302,UDP,30.45065697251858,845.9919827574485,33.38405094576423,0.30888963390750757,804,actuator,9.181086885830503,21.220023421401898
330,26.881616358219155,UDP,33.55824603550642,81.31975304586994,7.0466062494814015,1.2593017966305964,199,camera,7.165944094510839,52.582628631799814
848,79.8878967458449,TCP,2.383747349958526,252.44532505411343,93.83289006433947,3.4671556496903655,603,camera,3.405543599533807,56.87326076797326
1294,90.95683526243616,TCP,74.48535168093721,957.047747365211,86.02679813891783,1.084495776623573,743,camera,0.19497483370176152,74.96707218290037
640,74.23216116680776,HTTP,46.56942939011254,1.4591977569682033,44.320891031076734,0.34746553612153064,928,actuator,3.5427477974231554,65.72841814049518
1159,68.30615617850798,TCP,93.73771511853221,166.32109061037045,83.73179297238538,4.454248023062334,619,actuator,5.227455382095582,36.18089282613298
624,6.017038819218604,TCP,25.562001774180246,193.71595649404048,27.02756193301864,4.2572915447449775,822,sensor,7.659199478357834,69.97620578938162
1283,21.14382598038911,HTTP,56.67264062625038,672.447215390324,52.21807254591688,0.32064937522216563,832,actuator,9.546672886941243,64.5003491491388
1366,66.99039285520969,TCP,66.09684062084622,387.25782048311675,40.228165601500606,0.3674004234428818,383,actuator,6.828678825921708,94.3678633113626
1209,78.73436324207766,HTTP,38.04488688536166,577.3559746014759,82.84348876613069,1.8576216953933673,316,sensor,7.239787347107543,8.890152970305355
677,7.275706365313918,UDP,59.41363819930485,122.13435642571461,12.454430681772378,3.2344328380185643,637,sensor,2.4051754988428287,85.49861341447058
781,2.8868859180196904,TCP,62.78645673989647,888.6546756383842,57.65991206635762,0.5068073372391063,797,camera,1.128760311814533,58.11823099994874
656,31.839744815038564,TCP,13.707789380254251,576.9366916547627,65.57771821227998,1.0751488840250993,512,sensor,7.3879725227368445,12.931487356237302
1112,64.8505524342142,HTTP,32.04269639468058,126.16295422653383,6.172519412133837,4.170586829555717,385,camera,4.753119470753416,72.48550436684008
745,51.692221659044655,TCP,40.65082702970666,358.5854465411816,55.02904598842727,4.413859911417955,26,actuator,0.6368570104766763,10.813347554612967
895,1.8275722549298328,UDP,47.78622114116284,376.59557673613597,17.65217289737032,1.2050448989702323,535,actuator,8.647111133447467,8.862414745850018
1151,16.009604678198038,HTTP,79.17086977830145,450.23875493728747,64.45450585604843,4.97489286725338,497,camera,9.677465678131126,33.75579640614838
1463,75.46788462528684,UDP,54.81568971765421,668.9620413933062,79.9280688188747,3.923151031010688,645,camera,5.523106283003054,52.53471364127179
1454,30.468508802021756,UDP,38.690630720621236,113.05254748561894,78.67706196113208,1.6757059961283334,792,sensor,1.5805673602843806,22.20284816295432
1471,12.60168211004006,HTTP,8.821343308738653,819.619584862185,4.827464189522046,4.564631063631181,225,actuator,2.2786765314588133,81.35603822248206
1354,6.035479162251349,UDP,3.1329805675152778,190.56827235418672,14.418710169938699,4.385136891719626,111,sensor,2.1932501081802203,86.19910219981996
289,85.1937798770115,UDP,21.86403239841638,203.25417773758264,80.76146038376092,3.127073941278552,966,camera,0.3500218331351582,10.505947753139093
1348,47.69493363933656,UDP,48.951920657630154,315.5303815892564,63.02033454615569,2.145456842648998,878,sensor,8.874146357329948,80.45123506717142
1406,50.86418599549102,HTTP,8.201309411923978,886.0454212078429,33.34242459203054,0.5065487458970297,212,camera,8.663886527981937,11.994336332643133
732,7.07278415714923,HTTP,56.07737669356513,996.0549640471305,89.21965655517424,1.8715700480983837,873,camera,9.197879004427033,74.83980101066155
727,49.36941259249954,HTTP,26.7775488703218,730.4908615654572,71.50625186712868,1.6341124191984506,360,actuator,9.42158435198439,0.4475707492232982
1072,64.93154230276139,UDP,91.70122657631393,610.1586830604364,34.79008999630647,2.5554244625953357,314,sensor,3.79158449651829,56.89249294493532
1382,13.1570660097146,UDP,94.87139242675435,346.39400639898645,87.9362285979249,2.305306086948594,887,sensor,7.719154832404189,76.27588507772
1482,90.34905549989519,TCP,39.429201059294705,141.75540025586366,69.50362218910556,0.18722243284358064,823,camera,8.842659028949932,19.75294368218155
809,78.55144934041125,TCP,59.93498829681404,643.6780851084491,79.88589676923402,3.5440195552605984,892,sensor,1.5973682707433092,17.566835952172678
748,80.38662324242584,HTTP,20.98130711527205,340.4544149690522,46.523240323036696,2.166975130085294,865,sensor,3.6748910358190194,36.66760998603483
417,54.11677463424865,HTTP,22.46605307184079,677.6102360641875,53.59550490036206,4.8980497006881984,529,sensor,6.966567447732211,45.70188476537733
1348,34.0582662168711,TCP,65.40329026432866,562.3474802211452,39.80716337482472,1.5354422310047733,992,actuator,7.421388845541225,90.46638732412165
1357,64.40477000381524,HTTP,93.6284232851923,111.99751399470858,78.70905235262136,4.3193336192567315,149,sensor,8.916860378429924,16.677957548395025
783,23.311644655673017,HTTP,60.101350647438906,711.8891996305438,76.90117466688558,2.106534005036461,803,sensor,4.66716307662973,12.914597901738357
763,14.551586986047427,TCP,41.009696207747496,172.38235646453074,16.664505653807048,2.8972406050919153,53,sensor,4.624346811277646,34.84202828757872
1497,54.29473121004306,TCP,77.55167480562761,566.0265164313107,19.96726951115719,4.409176657156103,144,camera,9.857844119624167,22.233850982529535
1356,48.38399262741205,TCP,86.42637513403653,733.2916904909066,84.5377691365006,4.531748581267783,521,actuator,1.3810624585831748,7.042505731139112
1236,15.877957164569068,TCP,37.34662523498605,732.3206999957578,71.63777792684999,3.6654600577100056,415,sensor,6.266776520063528,90.24339375827752
541,53.5099834067222,UDP,30.55399243638439,603.4964647407232,8.30444575863416,0.8697144767703752,856,sensor,4.914384648701544,76.47247935673118
663,55.100358820834934,TCP,83.86799760758463,677.1393423542504,94.25278200616218,4.432024440424604,754,actuator,5.015312652219673,97.80039941289095
1391,87.27996276986106,HTTP,75.68062430887625,317.11573964391,96.72905858118082,3.7557658682928725,409,actuator,9.484105188844936,65.96211524904798
1236,76.16179557449149,UDP,17.709191090787495,736.3053856685686,96.46916047061966,2.2682488801883425,524,camera,0.27116227989522,94.71398556092198
1051,22.53900078135234,HTTP,15.220672728610596,203.34108057639398,5.943279603178942,4.06301012931762,879,actuator,2.913951563529893,13.056344811895947
1204,81.97527016586345,UDP,57.7513204534049,564.8780310767911,92.11370237314146,0.9018213366632682,83,sensor,9.486366226720168,2.0888967345280336
798,96.93240203948938,HTTP,31.28196897878525,661.611073510815,26.880043773953176,0.7758790190752846,999,actuator,3.973479555751739,91.25884312541113
212,71.94533175073767,TCP,57.968180726899035,222.69560584430178,9.619497956528045,4.919902726241616,1000,sensor,2.193863967990328,37.49008282755708
101,78.91331261953604,TCP,79.3874578538552,596.8685079245669,41.04370043073352,4.546128988857956,904,sensor,9.87410416595837,86.12193474066062
741,27.37655148914797,UDP,44.00397662632539,334.92521984024165,59.855307883947226,2.31580693421688,188,camera,2.4115126255522625,21.58601858770211
319,99.19835237024115,UDP,9.337054161185725,526.0744669504877,50.21749735215265,0.5265238480151063,488,sensor,3.778842489920414,78.3635682398171
954,18.463059704360237,TCP,94.57696743567709,153.43222367928323,46.75020142613769,3.94040714935518,783,camera,6.484296955919798,9.453970443272738
1348,75.33514731940414,HTTP,61.23237308858813,972.4616864650936,78.89986317877077,1.8481055138267592,749,camera,2.287173075230955,12.644766071607128
484,40.12671043344504,HTTP,30.774190477967608,438.55887492792675,33.850746288753484,3.401443119235993,890,sensor,2.4212772825301663,81.06193479910092
1253,36.33003764003044,HTTP,50.48076602611113,976.5602410838185,78.01755892652066,2.7920067044870898,864,actuator,8.574408636978827,45.615532111780674
1176,29.230763732939646,UDP,21.704717077531004,368.4093176947779,21.390094769166378,4.855812558442435,172,actuator,7.433502601733208,22.037743314413504
829,44.66501889161701,UDP,42.07307514571523,559.6992990054482,93.65311923480736,1.2814070815111673,339,actuator,9.254388496140479,74.16593679988371
